,High,high_lag_1,high_lag_2,high_lag_3,high_lag_4,high_lag_5,high_lag_6,high_lag_7,high_lag_8,high_lag_9,high_lag_10,high_lag_11,high_lag_12,high_lag_13,high_lag_14,high_lag_15,high_lag_16,high_lag_17,high_lag_18,high_lag_19,high_lag_20,high_lag_21,high_lag_22,high_lag_23,high_lag_24,high_lag_25,high_lag_26,high_lag_27,high_lag_28,high_lag_29,high_lag_30,Open,open_lag_1,open_lag_2,open_lag_3,open_lag_4,open_lag_5,open_lag_6,open_lag_7,open_lag_8,open_lag_9,open_lag_10,open_lag_11,open_lag_12,open_lag_13,open_lag_14,open_lag_15,open_lag_16,open_lag_17,open_lag_18,open_lag_19,open_lag_20,open_lag_21,open_lag_22,open_lag_23,open_lag_24,open_lag_25,open_lag_26,open_lag_27,open_lag_28,open_lag_29,open_lag_30,Low,low_lag_1,low_lag_2,low_lag_3,low_lag_4,low_lag_5,low_lag_6,low_lag_7,low_lag_8,low_lag_9,low_lag_10,low_lag_11,low_lag_12,low_lag_13,low_lag_14,low_lag_15,low_lag_16,low_lag_17,low_lag_18,low_lag_19,low_lag_20,low_lag_21,low_lag_22,low_lag_23,low_lag_24,low_lag_25,low_lag_26,low_lag_27,low_lag_28,low_lag_29,low_lag_30,Volume,vol_lag_1,vol_lag_2,vol_lag_3,vol_lag_4,vol_lag_5,vol_lag_6,vol_lag_7,vol_lag_8,vol_lag_9,vol_lag_10,vol_lag_11,vol_lag_12,vol_lag_13,vol_lag_14,vol_lag_15,vol_lag_16,vol_lag_17,vol_lag_18,vol_lag_19,vol_lag_20,vol_lag_21,vol_lag_22,vol_lag_23,vol_lag_24,vol_lag_25,vol_lag_26,vol_lag_27,vol_lag_28,vol_lag_29,vol_lag_30,Close_1
high_lag_22,0.9944683908528547,0.9946935056348295,0.9949241337242147,0.9951421356147307,0.9953782525630275,0.9956367139686925,0.9959007676853955,0.9961481358979138,0.9964091234645551,0.9966781019604809,0.9969472928576019,0.9972101685510398,0.9974812529589538,0.9977510331394833,0.9980064694832189,0.9982598390287163,0.9984986488865244,0.9987629887164078,0.9990235343672849,0.9992765389211501,0.9995348381101029,0.9997889275251762,1.0,0.9997895627768503,0.9995355124869456,0.9992762152428037,0.9990229913882912,0.9987657545421254,0.9985072035842394,0.998268356690664,0.9980128212527483,0.9939074200932424,0.9941451708924072,0.9943809409349624,0.994615409706282,0.9948665575671876,0.9951468291083917,0.9954145591710608,0.9956902807256351,0.9959787956572033,0.9962805950355236,0.9965840916298746,0.9968710881993785,0.9971782168669276,0.9974681990366896,0.9977528447377999,0.9980349445066304,0.998307659568217,0.9986155408438793,0.998908220415415,0.9992143388063149,0.999509912107306,0.9998190884016086,0.9998963322041888,0.9996420291136986,0.9993997269190822,0.9991383451472389,0.9988896083025118,0.9986356987951491,0.998386369196139,0.9981294953447094,0.9978666796617301,0.9931221743588553,0.9933764638918323,0.9936390209836572,0.9938804860562375,0.9941366109979254,0.9944266307941273,0.9947244359183602,0.9950154435370362,0.9953133564663296,0.9956259010152732,0.9959471377284924,0.9962661112484377,0.9965869338244512,0.9969157912465073,0.9972282954454796,0.9975386294646447,0.9978334804657772,0.9981625079185318,0.9985025199206025,0.9988439444639456,0.9991968248869256,0.9995413541643183,0.999793247912404,0.9996717391423504,0.9994288611166628,0.999181415502631,0.9989311981428249,0.998678857156662,0.9984188205102726,0.9981796152662825,0.9979098470602402,0.43671669398396473,0.435279233405763,0.4336775440340735,0.4325470885085958,0.43178508424360984,0.43126293022333223,0.4308874414806999,0.43037631492940853,0.42952244306532256,0.42820186814278716,0.42650972059789743,0.4247795988889034,0.42336882506900136,0.4217796634729878,0.42015497556969766,0.41862705461421323,0.416620850414878,0.4147313528662957,0.4123989688117957,0.41069737401768375,0.40886601428362945,0.4068979934947561,0.40493488720416826,0.4027258297957223,0.40215670106191653,0.4016391538026078,0.4010840570720824,0.4006833749696218,0.400426986704759,0.400193669739755,0.39993580318602273,0.9935307279016249
high_lag_23,0.9942524234430592,0.9944687106378904,0.9946898892774277,0.9949195312613972,0.995137873582145,0.9953742813775136,0.9956330362689332,0.995897223373406,0.9961449894903457,0.996406278901715,0.9966754744007735,0.9969448922441007,0.9972076374832144,0.9974793528367702,0.9977498400015395,0.9980055908729875,0.99826065644919,0.9984994197200527,0.998761927557622,0.9990226526930102,0.9992759047558099,0.9995346153377414,0.9997895627768503,1.0,0.999789426496311,0.9995351146241048,0.999275989226154,0.9990251015954126,0.9987690200543154,0.9985069920946603,0.9982676385009424,0.9936739319078868,0.9939063409648061,0.9941406438342004,0.9943758541843339,0.99461077733764,0.994861907531661,0.9951426488085998,0.995410585760834,0.9956864151545307,0.9959756427995207,0.9962777562029853,0.9965810250415376,0.9968684379106548,0.9971766405904285,0.9974671236233132,0.9977531050081803,0.9980352855519876,0.9983088770979804,0.9986142855336445,0.998907234310309,0.9992137972043283,0.9995098847121888,0.9998198859490803,0.9998963972214573,0.9996417186131921,0.9993993196390928,0.9991378116524415,0.9988924245175517,0.998635567761031,0.9983858023011766,0.9981284583256967,0.9928747052744319,0.9931244641325211,0.9933728689536659,0.9936333718092037,0.9938750712666464,0.9941313059540853,0.9944217418584662,0.9947198608583991,0.9950109148877326,0.9953091263328787,0.9956220998709582,0.9959435738739368,0.9962627649934309,0.9965845643228556,0.9969148282447057,0.997227459983904,0.9975416697110214,0.9978346454233864,0.9981623902679333,0.998501160999453,0.998843133559698,0.9991964043215791,0.9995428634372145,0.9997934240984464,0.9996716650158456,0.9994283655070322,0.9991807840861764,0.9989306201695531,0.9986788443299597,0.9984182971133295,0.9981780775072954,0.4373919942688804,0.4361900068969667,0.4349947132792571,0.4336035974979546,0.43252209679524406,0.4317219819054185,0.4313126373984901,0.4308239510823269,0.4302478643752273,0.429409115685205,0.42749005887987135,0.4263281977524912,0.42452899458008975,0.4231232913558733,0.4214459889093506,0.4197643284523234,0.4180382329283381,0.41602402509973485,0.4142177058168864,0.41206535988540993,0.4104933624441211,0.4085176639169743,0.4062182611794233,0.4043850054143555,0.40223098152558484,0.4015776343506053,0.4012200847435872,0.4005586758189583,0.40021603734012834,0.4000817456614889,0.3996468662524387,0.9933070684964891
high_lag_24,0.9940356608588992,0.9942536124056804,0.9944653702088928,0.994684970522516,0.9949148308343263,0.9951334098422933,0.9953700677722195,0.9956290109637413,0.9958935342475282,0.9961415698930461,0.9964030852711669,0.9966725203795291,0.9969420937990826,0.9972057948101252,0.9974783703866552,0.9977492119931418,0.9980069503021065,0.9982619454642435,0.9984982687755619,0.9987608109425581,0.9990218999638488,0.9992757091481433,0.9995355124869456,0.999789426496311,1.0,0.9997892375711894,0.9995348628837721,0.9992775629262717,0.9990276628717302,0.9987685778819484,0.9985060837707328,0.9934466702204189,0.9936735986004371,0.9939019659602644,0.9941352035480489,0.9943706974995594,0.9946057799130581,0.994857186981516,0.9951381726181581,0.9954063210277244,0.9956826213395132,0.99597214397476,0.9962743014984089,0.9965783148615164,0.996867062280966,0.9971758429743941,0.9974678733287669,0.9977539156788391,0.9980370849237497,0.9983073840030884,0.9986130967216148,0.9989066540799296,0.9992138605682426,0.9995109314728106,0.9998201266900995,0.9998963140763846,0.9996414052626491,0.9993988330597868,0.9991399795011019,0.9988920684132683,0.9986348122616939,0.9983846408998799,0.992638568366162,0.9928781087934607,0.9931213185164637,0.9933670820060629,0.9936274708919133,0.9938693808996247,0.9941258802272688,0.9944166060307551,0.9947149896155498,0.9950062827212786,0.9953047962464773,0.9956180416020023,0.9959400165043775,0.9962605036203582,0.9965839555913486,0.9969143399797301,0.9972313451908181,0.9975434441646083,0.9978348564504317,0.9981607446840982,0.9985003081714301,0.9988427014735618,0.9991983253175735,0.9995431560893688,0.9997937343776976,0.9996715070488669,0.9994278454410331,0.9991801786520412,0.9989303611902208,0.9986781399499871,0.9984168404510223,0.43785160123419903,0.4368598467458808,0.43590417040394536,0.4349225393199025,0.43358078152829,0.4324605601152059,0.4317746054064415,0.4312506557762884,0.43069621441800376,0.43013553728284143,0.428688664116341,0.4273087764928655,0.42607717650485033,0.424282872991404,0.42278782182334457,0.4210527928705019,0.41916950331307296,0.4174354712612687,0.41550591884502247,0.4138827588557061,0.4118614868851787,0.4101433379823206,0.40783092278722494,0.40566337654788387,0.40388637289764917,0.40164523867316837,0.4011546264098423,0.4006890966303491,0.4000865384231763,0.39986793036513135,0.39952872113852866,0.9930817383397159
high_lag_25,0.9938133262946204,0.9940363289117419,0.9942499231583645,0.994460264064641,0.9946801118324048,0.9949102304486396,0.9951290492675148,0.9953658575101326,0.9956251539113429,0.9958899681976905,0.9961382126718263,0.9963999566847905,0.9966694676594628,0.9969399083091475,0.9972044191375758,0.9974773432233611,0.997750102638031,0.9980077834996555,0.9982605212445818,0.998496897027391,0.9987597734911229,0.9990213837104434,0.9992762152428037,0.9995351146241048,0.9997892375711894,1.0,0.9997892977296332,0.999536928657726,0.9992806704568666,0.9990276087914466,0.9987680387069457,0.9932119800944385,0.9934458389296236,0.9936688919521713,0.993896334521255,0.9941299033010899,0.9943655016195965,0.9946008934318191,0.9948525100081812,0.9951336877782804,0.9954023650802702,0.9956789500578882,0.9959684280823002,0.99627124097431,0.9965765252003076,0.9968658161503233,0.9971761015058611,0.9974682045879114,0.9977552092450851,0.9980353185706531,0.9983058831579301,0.9986121665319033,0.9989063221323261,0.999214473835224,0.9995108060248034,0.999819962678806,0.9998962661647576,0.9996411947308577,0.9994015324616196,0.9991399972052266,0.9988916800985381,0.9986339909564559,0.9923981270923471,0.9926413568707794,0.9928745304696989,0.9931152597952151,0.9933610007081253,0.9936215847173381,0.9938637803290211,0.9941205424090748,0.9944114663256374,0.9947101105985724,0.995001731212348,0.9953004911057513,0.995614151303276,0.9959373351542735,0.9962594030246902,0.996582975637846,0.9969176094928869,0.9972325769693571,0.9975431994323577,0.9978328918864318,0.998159492655163,0.9984994635414155,0.9988440853185974,0.9991981932752309,0.9995431432597394,0.9997936375124332,0.9996712372695744,0.9994275426678121,0.9991803010889142,0.9989300201640655,0.9986769566219249,0.43811936665935236,0.4373216695927684,0.4365748916990381,0.43583197387767597,0.4348997295538817,0.4335192192222394,0.4325125700337687,0.43171243398222003,0.43112299944932614,0.4305839518158074,0.42941934469208654,0.428508085537871,0.42705873064127203,0.42583228796355466,0.4239489043227427,0.42239652787105736,0.42046150463878423,0.41857013761181616,0.4169202033990107,0.4151725953383092,0.4136801029769557,0.41151325857670085,0.40946139452057023,0.4072794647729728,0.4051674492266389,0.40330437433869193,0.40122350417469016,0.400625380497194,0.40021854032984205,0.399739200185995,0.3993166348098835,0.9928589272001759
high_lag_26,0.9935923452043306,0.993816338223706,0.9940337480199962,0.9942446922960332,0.9944549909018822,0.9946750083621941,0.9949053297831205,0.9951244077485829,0.9953613845763256,0.9956209250748558,0.9958859983592523,0.9961344855069327,0.99639688928123,0.9966679694974795,0.9969395460540719,0.99720445464725,0.9974799106078645,0.9977525465969185,0.998006735203111,0.9982592303952167,0.9984961471976845,0.998759864300348,0.9990229913882912,0.999275989226154,0.9995348628837721,0.9997892977296332,1.0,0.9997902523676694,0.99953855304767,0.9992801473323295,0.9990267418472368,0.992985503646163,0.9932132507669967,0.9934419941262513,0.9936630515717246,0.9938904574497901,0.9941245345619389,0.9943600930055595,0.9945957320470097,0.9948477469294065,0.995128980855974,0.9953979202420379,0.9956750233798747,0.9959658061188364,0.9962704756187749,0.9965764473607999,0.9968676621151201,0.9971779877997555,0.997471278730926,0.9977535621385498,0.9980339952387045,0.9983054690154914,0.998612614581084,0.9989080620832914,0.9992148935646007,0.9995106427599916,0.9998198744359033,0.9998961908156674,0.9996425388573206,0.999401112110972,0.99913925193992,0.9988906346856337,0.9921644986267671,0.9924038145718903,0.9926392845456297,0.9928687543184137,0.993108683683499,0.9933548476897774,0.993615481689396,0.9938578899711599,0.9941152635860906,0.9944063293580526,0.9947050686210448,0.9949970177238284,0.995296770264233,0.9956123076861867,0.995937606355474,0.9962597462967778,0.996588608853538,0.9969206895208926,0.9972336556900775,0.9975413047501875,0.9978321954031492,0.9981592762905902,0.9985023480470905,0.9988446471732493,0.9991987532095593,0.9995433736615889,0.9997935441933317,0.9996709208873317,0.9994271777618812,0.9991795992118885,0.9989290882172875,0.438759926625312,0.43757698571550535,0.4370332555662724,0.43650563110163015,0.435813530203034,0.4348417368757256,0.4335775570937612,0.43245358939456957,0.43158611179229783,0.4310124872756133,0.4298465204129645,0.4292387080108217,0.4282561685456994,0.4268120267410192,0.42549406012670926,0.4235512003606655,0.42179147719818105,0.41984814736903314,0.4180440578133836,0.41658243400096695,0.4149694775898802,0.41332740261072526,0.410814051815739,0.4088984091410099,0.40677401421600184,0.40457247558192494,0.4028757114172344,0.4006822082883873,0.4001448532152718,0.39986558371961817,0.3991748226759966,0.9926532535660192
high_lag_27,0.9933931627139836,0.9936022353678853,0.9938180149417933,0.9940301673504167,0.9942404756518802,0.9944507673669636,0.9946708768350334,0.9949017350269077,0.9951206184263977,0.9953577287765341,0.9956175960019696,0.9958829854378888,0.9961333676602216,0.9963988170385528,0.9966717108096983,0.9969438114860284,0.9972125383104364,0.9974877067544419,0.9977542511109033,0.998007543840243,0.9982610836140566,0.9984994876147334,0.9987657545421254,0.9990251015954126,0.9992775629262717,0.999536928657726,0.9997902523676694,1.0,0.9997901619932454,0.9995385006433566,0.9992800351023109,0.9927804887304337,0.9929931567830911,0.993213148795972,0.9934376482842626,0.9936578970005865,0.9938866632450462,0.9941199602165994,0.9943558780896287,0.9945923932719424,0.9948434117761883,0.995124888547759,0.9953955523987363,0.995675343428923,0.995969210307795,0.9962748410672851,0.9965836733421782,0.9968748098625074,0.9971868059075072,0.9974718667824564,0.9977545807311985,0.9980367149507678,0.9983095511133614,0.9986187577186065,0.9989116255517632,0.9992167602989879,0.9995120279249977,0.9998212205899009,0.99989613117619,0.9996426202488167,0.999401090547365,0.9991391819140634,0.9919572812055906,0.9921782547131934,0.9924068573525782,0.9926360587216565,0.9928630845761341,0.9931039420555676,0.9933496078116519,0.9936103961659949,0.9938543416897635,0.9941115884864228,0.9944022371346732,0.9947014993825619,0.994995682180342,0.9952987246039076,0.9956174922014953,0.9959427671710198,0.9962724038517683,0.9965975891331674,0.9969265722855332,0.9972338849976304,0.9975438442333731,0.9978353591466578,0.9981673735388483,0.9985064414093591,0.9988484551062445,0.9992015424272392,0.9995448819037315,0.9997945533751408,0.9996709840365712,0.9994271725726643,0.9991806707695031,0.43968622726483536,0.4381918745736544,0.4372817472663094,0.43697060590203324,0.4364967639369363,0.43576301459795697,0.4349141205355421,0.4335260012292113,0.432330661043348,0.43147985332447253,0.4302299763168482,0.42966597652618627,0.4289825963157504,0.4280058634502128,0.4264641333296553,0.42508297909290493,0.42291620791395335,0.4211476246636363,0.41929902003682645,0.4176966629252584,0.4163782712587618,0.41460633069916286,0.4125910044066983,0.4102254237040053,0.40837206583335983,0.4061511562691348,0.4041282096619037,0.4023109562144343,0.4001813482580539,0.3997804096553442,0.3992744817335349,0.9924450003279923
high_lag_28,0.9931930300224316,0.993405812873942,0.9936057572067458,0.9938153797589446,0.9940266931290042,0.9942369369151619,0.994447275994112,0.9946680038355812,0.9948985604736279,0.9951175284526379,0.9953549677425049,0.9956151656758716,0.9958828978938892,0.9961368246581123,0.9964043157447814,0.9966777767042314,0.9969541486499803,0.9972225242129594,0.9974907021848052,0.9977561376729716,0.9980106442443677,0.9982659188645404,0.9985072035842394,0.9987690200543154,0.9990276628717302,0.9992806704568666,0.99953855304767,0.9997901619932454,1.0,0.9997909822644249,0.9995393658684827,0.9925777404668306,0.9927907272851604,0.99299472079312,0.9932096848299808,0.9934331153940464,0.993655012836336,0.9938827392170405,0.9941164321314946,0.9943533963570843,0.9945885467411256,0.994839766187548,0.9951233993825457,0.9953972255541191,0.9956805172809469,0.9959754299580704,0.9962842396275334,0.9965929753338999,0.9968859250759217,0.997188495840136,0.9974740265154819,0.9977587140249038,0.9980424048934176,0.9983175304995735,0.9986237402514975,0.9989145095848188,0.9992189843092392,0.9995141037852273,0.9998210457115385,0.9998971034500166,0.999643545096104,0.9994020776440995,0.9917442996091128,0.9919742017818197,0.9921834308489491,0.992404875631685,0.9926310705769286,0.9928591872898808,0.9930993568313254,0.9933451359188583,0.9936078041294587,0.9938515279694802,0.9941081494787101,0.9943993779496167,0.9947013119954379,0.9949992710978911,0.9953059193374048,0.9956246233063815,0.9959581611111397,0.9962837344752723,0.9966054317009485,0.9969278507328809,0.9972378517277771,0.9975485152193853,0.9978455664275528,0.9981729860283228,0.9985116712803023,0.9988524129328811,0.9992038654724856,0.9995465819888222,0.9997953452250781,0.9996719232578867,0.9994296332218744,0.4407729561390976,0.4391101294469378,0.43789480673902775,0.43722166689303815,0.4369653115038277,0.43644920968551026,0.4358406329210323,0.4348659031244941,0.4334048632675536,0.43222633208617633,0.43068267080122696,0.43004984421249,0.4294088378718586,0.4287315324624795,0.42765551974779187,0.42604912105398374,0.42443924743547506,0.42226294242592677,0.4205915594970404,0.4189492303754697,0.41749278403454076,0.41601236737105607,0.4138583437151034,0.41199520780924465,0.4096929344166247,0.4077410690882547,0.4057027274981529,0.40355637457150556,0.4018048028291171,0.3998132441377458,0.39918027583181404,0.9922351401150646
high_lag_29,0.9929855272016409,0.9931980376297593,0.9934041505446852,0.9936003670580112,0.9938097039892344,0.9940211103623963,0.9942314961688867,0.994442194801339,0.9946629340674027,0.99489367035216,0.9951128820520955,0.9953505764296561,0.995611945872243,0.9958818548708012,0.996137180180658,0.996405121039283,0.9966816463279385,0.9969578292075743,0.9972216475776885,0.9974893284182069,0.9977555329136546,0.9980111478309974,0.998268356690664,0.9985069920946603,0.9987685778819484,0.9990276087914466,0.9992801473323295,0.9995385006433566,0.9997909822644249,1.0,0.9997907935980621,0.9923635103512404,0.9925807948670229,0.9927875737326706,0.9929886333558859,0.9932032353856193,0.9934275153775244,0.993649057154925,0.9938770690380159,0.9941113451406418,0.9943479022006885,0.9945832681769556,0.9948354809301662,0.995120987778089,0.9953971536690618,0.9956812257908662,0.9959784474844526,0.9962872543445318,0.9965973843492572,0.9968841683299113,0.9971871272763952,0.9974739035690737,0.9977596528985926,0.9980449380771313,0.9983181979896782,0.9986233694722441,0.9989139711202176,0.9992185631542333,0.9995143689961709,0.9998208667548557,0.9998970150094253,0.9996432531545423,0.9915230401769625,0.9917524440489679,0.9919733714725907,0.9921778266761052,0.9923977851650637,0.992624593153093,0.9928525091828254,0.9930928577423275,0.9933396236789199,0.9936023097606885,0.9938458675306924,0.9941028606060852,0.9943955895534439,0.9946999781618606,0.9950004923904326,0.9953071579764944,0.9956320604875981,0.9959625810417122,0.9962857021395896,0.9966033265698313,0.9969274270940487,0.9972379663209223,0.9975524664627791,0.9978464560303877,0.9981737356275598,0.9985117950190581,0.9988518631802145,0.9992032877389828,0.9995461270969556,0.9997951536455267,0.9996721294250551,0.44133428132977026,0.44022186591823426,0.43881961498926847,0.43782847481506176,0.43720731452433725,0.43691081652818964,0.43651399675657504,0.435785782698696,0.4347421364693462,0.43329682482524634,0.4314728723520202,0.4305026111025139,0.4297969499120561,0.4291617427402627,0.42839103521198685,0.4272546310027961,0.42543535093273144,0.4238171551142555,0.42173026680664183,0.42025185714523944,0.41874729997904014,0.41713788942280355,0.4153028052494802,0.41328876637811895,0.41148491237310303,0.4090906958852691,0.407309124034163,0.40515548898628867,0.4030701032725153,0.40144830846332524,0.39923815096710186,0.9920119070214283
high_lag_30,0.9927751589864888,0.9929894914158357,0.9931956599622657,0.9933983789019484,0.9935943715280348,0.9938038205518624,0.99401538279302,0.9942260948814331,0.9944368383905859,0.9946577588096684,0.9948887414307636,0.9951081834244723,0.9953468726109699,0.9956102292210336,0.9958814675767074,0.9961372163161952,0.9964080561978124,0.9966844133368835,0.9969563698893803,0.9972197678877729,0.9974881591232236,0.9977553997885195,0.9980128212527483,0.9982676385009424,0.9985060837707328,0.9987680387069457,0.9990267418472368,0.9992800351023109,0.9995393658684827,0.9997907935980621,1.0,0.9921488662982252,0.9923655763508139,0.9925769872524457,0.9927811179190282,0.9929818982394202,0.9931972339951519,0.9934212528715078,0.9936430602032734,0.993871588309495,0.9941055822138705,0.9943423603530905,0.9945785535888219,0.9948324377261095,0.995120142243638,0.9953970478939624,0.9956833053509643,0.9959805264041579,0.9962906702487656,0.9965950835115519,0.9968822275003874,0.9971863517987406,0.997474126158024,0.9977613781715422,0.9980449614202407,0.998317290471337,0.9986223750149177,0.9989131143196162,0.9992187914406974,0.9995138998510538,0.9998206895847699,0.9998969251586177,0.9912958783863388,0.9915299781405846,0.9917507766006425,0.9919672626887471,0.9921704201414273,0.9923909221483779,0.9926175949833657,0.9928456876221972,0.993086900704996,0.9933336988280745,0.9935962999852904,0.9938401936209561,0.9940985004103068,0.9943934999248484,0.9947003111404898,0.9950008491955125,0.9953134309266928,0.9956354463477339,0.995963655656627,0.9962830342647515,0.9966022009596215,0.9969268310441994,0.9972409800202285,0.9975526414678496,0.9978464937035754,0.998173222168717,0.9985107333348976,0.9988508392894899,0.9992025174751353,0.9995456777107989,0.9997952971576357,0.44182211215552364,0.4407866757643261,0.43993265499486006,0.43875273482883165,0.4378131424508579,0.4371520225338851,0.43697400283637455,0.43645851295397625,0.4356620283505145,0.43463426312559383,0.4325507157620048,0.4312932001096306,0.4302506144612066,0.42955067005883696,0.4288229203987846,0.4279925743269658,0.4266461449189707,0.4248184552784837,0.42328899316855034,0.4213926326679843,0.4200507837807096,0.41839473598436605,0.4164347953668111,0.4147379450396323,0.412782477986544,0.41088831497251965,0.40866196229083046,0.40676660253916846,0.40467317292609273,0.4027159945859274,0.4008782790710818,0.9918142455265143
Open,0.9998968793721466,0.9998179368937811,0.999505415674293,0.9992077927704576,0.9989022105876434,0.9986114695255645,0.9983056634574377,0.9980346422215141,0.9977562685265567,0.9974742200948536,0.9971854011993843,0.9968818955485838,0.9965978988813832,0.9962969673519364,0.9959986814349503,0.9957122187419177,0.995434782726243,0.9951616853707324,0.9948769082913694,0.9946242242830201,0.9943877450449188,0.9941486092541201,0.9939074200932424,0.9936739319078868,0.9934466702204189,0.9932119800944385,0.992985503646163,0.9927804887304337,0.9925777404668306,0.9923635103512404,0.9921488662982252,1.0,0.9997120811291834,0.9994139096446218,0.999109037933375,0.9988067047106989,0.9985136090698378,0.998223892550899,0.9979433792946361,0.9976508076937459,0.9973645336472333,0.9970711457627853,0.9967783357089015,0.9964938102362665,0.9961892516828132,0.995885845795113,0.9955910473512757,0.9953119973385083,0.9950243214842149,0.9947422604349149,0.9944911747187828,0.9942456825587286,0.9939993527885933,0.9937528338914208,0.9935122824196496,0.9932703512163716,0.9930439377547894,0.9928128779776018,0.9926123478510909,0.9923941581431247,0.9921783786277046,0.9919544451644273,0.9998450068650613,0.9998441267554089,0.9995342293924535,0.9992371315774236,0.9989307601455072,0.9986315818183559,0.9983271188310943,0.9980510290986083,0.9977669154342764,0.997481310553002,0.9971934222920253,0.9968886114932224,0.996598198565934,0.9962940392599718,0.9959820360430772,0.99568631403307,0.9953839697835544,0.9951029513619976,0.9948114525591625,0.9945464388357834,0.994289067130669,0.9940255325853076,0.9937791506483818,0.9935236637535695,0.9932813113727788,0.9930373205851177,0.9928135630624987,0.9925954437959352,0.99238234502102,0.9921689681743278,0.9919417125639284,0.4079534082885217,0.40566543484831435,0.40532873861514385,0.405481673711114,0.40542735428395765,0.4057678969473935,0.40608988477680086,0.4062601865425521,0.4063569787378263,0.4059932711925723,0.4053330535461186,0.40530248952855186,0.4055184779995692,0.40571582586110355,0.40550750558851856,0.4053047032858302,0.4053056797915038,0.4052163405454588,0.40543316208741736,0.40577314079314214,0.4060902619523123,0.40628495428517114,0.40567012474814673,0.40516757690733707,0.4048135162397641,0.4047602212135978,0.40431610503056276,0.40391330963973426,0.40348693081783527,0.40333876525122636,0.40322948798927233,0.9994517956697272
open_lag_1,0.9996388026139524,0.9998968483069436,0.9998187902434581,0.999509857604529,0.9992132805906561,0.9989078504645911,0.9986171279353979,0.998310471593662,0.998040055337833,0.9977616889441507,0.9974792540845281,0.9971900825962781,0.9968836929926747,0.996597184081123,0.9962952852332063,0.9959966649915749,0.995709170279368,0.9954315929910542,0.9951608568989521,0.9948769595629756,0.9946232557601703,0.9943856212170873,0.9941451708924072,0.9939063409648061,0.9936735986004371,0.9934458389296236,0.9932132507669967,0.9929931567830911,0.9927907272851604,0.9925807948670229,0.9923655763508139,0.9997120811291834,1.0,0.9997133309045958,0.9994185124297129,0.9991151129620155,0.9988106609826145,0.9985189542057761,0.9982287614215233,0.9979469629495832,0.9976565201909926,0.9973701145781539,0.9970737588347308,0.996778337650507,0.9964921618278147,0.9961871452546698,0.9958829649039044,0.995587989492608,0.9953085695244495,0.9950241581920497,0.9947417097643125,0.9944892492550272,0.9942429132743316,0.9939956634576891,0.993750311782866,0.9935113612087128,0.993270305530085,0.9930443111152092,0.9928220526802201,0.9926153185302722,0.9923963698895887,0.9921796961036407,0.9994872961050812,0.9998455308046549,0.9998443259342037,0.99953691037529,0.9992427624497662,0.9989350482521477,0.9986368138399977,0.9983322996254178,0.9980540039744943,0.9977701489105223,0.9974854137011122,0.9971969010071835,0.9968894904064126,0.9965969513317553,0.9962916610722437,0.9959794844877655,0.9956832080083824,0.9953805516317293,0.995099761991496,0.9948112450782302,0.9945443661551341,0.9942865824575912,0.9940213094860635,0.9937760995328204,0.9935207587828678,0.9932792252174985,0.9930369356001764,0.9928143785158312,0.9925986099910747,0.9923845839022016,0.9921679629460345,0.4098543129468035,0.4074550731586044,0.4053824619371996,0.4052358046394388,0.40543334450527024,0.4053448651665436,0.4057875868663816,0.4060077142661971,0.40611989284509037,0.40623070630742514,0.4053404689162933,0.405146498673791,0.40505498639257365,0.4052762905267161,0.40539621990774277,0.40513848787115975,0.4047647165182125,0.40476051768883203,0.40474363614899833,0.40511863579823526,0.4055740606864489,0.40576526287606257,0.4056812178867296,0.405174496972787,0.40471964472756183,0.4042949577189532,0.4043774682381679,0.40384287897107635,0.4034892598650303,0.4031679622241363,0.4028473852980661,0.9991678379226677
